Time (d),U234,U235,U236,U237,U238,U239,Np236,Np237,Np238,Np239,Pu238,Pu239,Pu240,Pu241,Pu242,Pu243,Am241,Am242,Am243
490.0,0.0,32.405453935036064,5.29881370656307,0.048259222401035896,7065.039161372699,0.03727768772183919,4.11558229710741e-05,2.0485306200341227,0.0066883499834936464,5.090736294453129,0.3549126423440149,447.15475826233535,29.842309309351716,1.1073475909958357,0.03140183842974415,2.7673226306958866e-06,0.02050146746318469,0.0013915672663234587,0.0006675126514289628
500.0,0.0,31.687340488651344,5.3623575573979,0.06513600540806688,6996.679787037575,0.03691699909069356,4.295460444077761e-05,2.0677124534932227,0.006983119058356685,5.309967492122131,0.37147580899917926,452.7473897790518,31.100670425654553,1.1834921152518374,0.034518676011429675,3.0423050090256536e-06,0.021609894034392507,0.001622458185149267,0.0007549846668770727
510.0,0.0,30.98513347665712,5.422538120464728,0.07102781012875252,6928.981708720174,0.036559799680125904,4.474226517653976e-05,2.0969904166112756,0.007085164290360259,5.274578420796613,0.3882353554056469,458.3175864158488,32.36378675909297,1.261943230448791,0.037835048417184824,3.3348711087749863e-06,0.022798505816404357,0.0018616674961630354,0.0008508158611289243
520.0,0.0,30.298487701478095,5.479449098381548,0.07276125956624219,6861.938657113652,0.03620605642610808,4.652699640651351e-05,2.1294208091115867,0.007191661774788961,5.222239362120943,0.40505770918294176,463.6346844220183,33.63029958617387,1.3426516737734886,0.04135556114802003,3.64547022543689e-06,0.0240687150104516,0.0021099842415950535,0.0009554490360154831
530.0,0.0,29.627064773746273,5.533182142299175,0.07311736320819717,6795.544415550805,0.03585573652724012,4.831124412091838e-05,2.162184650054897,0.0073038591573454615,5.172885020402964,0.4219594501124812,468.68590445041707,34.89922276924487,1.4255659191685384,0.04508463690001957,3.974490035889333e-06,0.025421849128049238,0.0023681937689780763,0.0010693332526294
540.0,0.0,28.9705146370547,5.583831825906086,0.07305129471803362,6729.792470055484,0.035508805613443335,5.009481233281134e-05,2.1943253878523836,0.007413886243268908,5.123413578256686,0.43894531768906736,473.48177205310276,36.16958945930173,1.5106294163244802,0.049026734206063995,4.322325809457004e-06,0.026859211575507233,0.00263712135032535,0.0011929500903067622
550.0,0.0,28.32842946414486,5.631507941500829,0.07281289811210626,6664.675095413563,0.03516522292370868,5.1876283963365994e-05,2.2256089316757013,0.007520712155715627,5.073718774700048,0.45600317707520027,478.03101859753286,37.44029443796553,1.5977712953302046,0.053186834544458404,4.6894182989441136e-06,0.028382198312134763,0.002917746865418419,0.001326887411656866
560.0,0.0,27.7005525146954,5.676279452510112,0.0724632225896504,6600.187374278941,0.03482496251234946,5.365464828230603e-05,2.2559862167092755,0.007624648535657394,5.024464623290899,0.4731234207019475,482.33840128433434,38.710651332571025,1.6869450236894106,0.057567984394904584,5.076037219039737e-06,0.029991637669972843,0.003210693827774643,0.0014715256414912041
570.0,0.0,27.086508712237226,5.718246775479956,0.07207160036392316,6536.322005811189,0.034487985857505656,5.542844197619575e-05,2.28540619578601,0.007725434615978194,4.975750363700835,0.4902926683382584,486.4117255902923,39.97968138152256,1.7780787098565523,0.062174422067428126,5.48255785475926e-06,0.03168862398670175,0.003516884858576947,0.0016274416970249348
580.0,0.0,26.48617345811578,5.757443196580382,0.0716505217545642,6473.076539487375,0.034154280029336896,5.7197172780825544e-05,2.313862741138871,0.00782303463850563,4.927585406497427,0.507506342138302,490.2536044872176,41.24706432393535,1.871147670812682,0.06700750664157215,5.909100558237742e-06,0.03347349478161837,0.0038366284874120056,0.0017948315486659922
590.0,0.0,25.899062042340905,5.793998095960206,0.07123500543184173,6410.441404151021,0.033823794526979034,5.895891983058409e-05,2.3413459759864765,0.007917312506300905,4.879912794743521,0.5247465325830297,493.87429118837673,42.51156178405301,1.9660546567075858,0.07207245225639007,6.356127081278638e-06,0.035347524033449575,0.0041711282123594795,0.0019744641869995634
600.0,0.0,25.3246690786107,5.828045266755564,0.07081857279076145,6348.406230759291,0.033496474639632644,6.071175617297806e-05,2.367890666617458,0.008008385772279912,4.832698402092925,0.541994405430173,497.2843956070905,43.771956632490316,2.062686774456951,0.07737387793117671,6.82404668843744e-06,0.03731161765353195,0.004521659540055115,0.0021672026377727465
610.0,0.0,24.762778870496064,5.859641927506104,0.07040335683315967,6286.96663481179,0.0331722972330966,6.24548519590842e-05,2.39350652754676,0.008096278240757843,4.785928895804952,0.5592419426623164,500.4884505887789,45.02772160832387,2.160997054322343,0.08291384068971859,7.3130416141843615e-06,0.039366206588852246,0.0048887646274451,0.0023734087738506754
620.0,0.0,24.213694247616516,5.888707745548627,0.06998636290522021,6226.128771981065,0.03285129478691333,6.41893722653701e-05,2.418179919963221,0.008180956491377468,4.739622994542707,0.5765004012723242,503.4800921900998,46.27959696592642,2.261051440038106,0.08868945254850466,7.822856008223183e-06,0.04151068580615806,0.0052716823067047135,0.002592574539432319
630.0,0.0,23.676875675561696,5.915385173460174,0.06956764053830913,6165.8814379608175,0.03253340818313288,6.591331683394239e-05,2.4419412607177744,0.008262522284691529,4.69376664195675,0.5937499889222657,506.2706054486613,47.52630847004164,2.362725976732803,0.0947053249874945,8.353898557077304e-06,0.043745864680298785,0.005671774542060992,0.0028256388179903075
640.0,0.0,23.151755363603776,5.939824124296969,0.06914724185783272,6106.212841656525,0.03221857520769959,6.762458065006364e-05,2.4648225596425966,0.008341082710622717,4.648345045543168,0.610969876716443,508.87186641832415,48.766515151586354,2.4658902178115216,0.1009663109975489,8.906599350865393e-06,0.046072594974435374,0.006090474626080434,0.0030735896638915705
650.0,0.0,22.638704489103596,5.961926596577414,0.06872513278825965,6047.130691167549,0.03190683653131809,6.932453980843999e-05,2.486802891202194,0.008416567762119265,4.603367875489046,0.6281736809648015,511.2761114599285,50.00109363171843,2.5706294390994144,0.10746923807117242,9.48067723016137e-06,0.04849031987214473,0.006526845583701516,0.00333578116413629
660.0,0.0,22.638704489103596,5.961926596577414,0.06872513278825965,6047.130691167549,0.03190683653131809,6.932453980843999e-05,2.486802891202194,0.008416567762119265,4.603367875489046,0.6281736809648015,511.2761114599285,50.00109363171843,2.5706294390994144,0.10746923807117242,9.48067723016137e-06,0.04849031987214473,0.006526845583701516,0.00333578116413629
670.0,0.0,22.638704489052888,5.96192659658812,0.024611988386528418,6047.130691161673,3.1907548531103957e-12,6.932453120994574e-05,2.5309159319521046,0.0003185400014433096,0.24455543192717374,0.6362716615544146,515.6668163139292,50.0010936318402,2.567217880219729,0.10746923807183464,9.502237972893864e-16,0.05189967647056244,0.006526845583748326,0.003345261841392538
680.0,0.0,22.638704489002155,5.961926596598818,0.008814467123431577,6047.130691155796,3.1907548531074682e-12,6.932452261145653e-05,2.5467134160973335,1.2073693097054133e-05,0.012918060414401711,0.6365781260793193,515.8984529341263,50.00109363196122,2.5638108489214426,0.10746923807249575,9.502075271830293e-16,0.055304356028507466,0.006526845583799561,0.0033452618414195746
690.0,0.0,22.638704488951422,5.961926596609516,0.0031565897018488174,6047.130691149915,3.190754853104365e-12,6.93245140129698e-05,2.5523712802264322,4.5295083243141547e-07,0.0006781343529331192,0.6365897467556949,515.9106928207007,50.00109363208222,2.5604083391958747,0.1074692380731558,9.501955938117845e-16,0.058704364759697265,0.006526845583855211,0.003345261841446612
700.0,0.0,22.638704488900686,5.9619265966202155,0.0011304460611684022,6047.130691144034,3.1907548531012607e-12,6.932450541448461e-05,2.5543974191082084,1.7262397803848064e-08,3.5894053104108905e-05,0.6365901824434002,515.9113350591414,50.001093632203194,2.5570103450423107,0.10746923807381482,9.501959280205883e-16,0.06209970886960903,0.006526845583915272,0.0033452618414736494
710.0,0.0,22.63870448884996,5.961926596630916,0.00040483391060923304,6047.1306911381525,3.1907548530981576e-12,6.932449681600065e-05,2.5551230295557548,6.521784755738696e-10,1.890778402463151e-06,0.6365901990553324,515.9113690625305,50.00109363232416,2.553616860468001,0.10746923807447283,9.50195821958499e-16,0.0654903945554846,0.006526845583979738,0.003345261841500687
720.0,0.0,22.638704488799235,5.961926596641619,0.00014497788368041022,6047.130691132275,3.1907548530950557e-12,6.932448821751785e-05,2.55538288497407,2.5365282123128295e-11,9.983506380159847e-08,0.6365901996839521,515.9113708536928,50.00109363244514,2.550227879488148,0.10746923807512981,9.5019584334163e-16,0.0688764280063409,0.006526845584048602,0.003345261841527724
